tmdb_id,title,original_title,overview,first_air_date,last_air_date,status,seasons,episodes,average_runtime,genres,country,language,network,production,rating,vote_count,popularity,main_cast,keywords,poster_path,backdrop_path
96679,Go Go Song,고고송,"Gong Seon Hwa (32 years old), a social welfare worker who's getting married to Kang Won Hyung (30 years old), a Korean culinary chef, portrayed by Ji il Joo.",2019-01-25,2019-01-26,Ended,1,2.0,,Drama,KR,ko,CGNTV,,6.0,1,0.561,"Yoon Eun-hye, Ji Il-ju, Yun Yoo-sun","marriage, romance",https://image.tmdb.org/t/p/original/1ImilBm82BPppJKRmlQ7VS7hWd7.jpg,https://image.tmdb.org/t/p/original/rVbMNJqOLUwflQBF9RWfYs50jQL.jpg
66095,Tomorrow Boy,투모로우 보이,"“Tomorrow Boy” tells the tale of a handsome, young patriarch who lives on for tomorrow even in the midst of adversity. A young patriarch, Ahn Tae Pyeong, who has lost both his parents and is in charge of taking care of his grandmother along with his four younger siblings. Despite his circumstances, Tae Pyeong has a strong conviction and is energetic, while he pursues his studies and earns money for his family.",2016-03-28,2016-04-25,Ended,1,5.0,16.0,"Drama, Family",KR,ko,NAVER TV,,2.4,10,0.589,"Cha Hak-yeon, Kang Min-ah, Yoo Yeo-Woon","work, friendship, romance, crush, school, orphan",https://image.tmdb.org/t/p/original/2MOQJLBekcvTmWdDGVZY6uJdF6P.jpg,https://image.tmdb.org/t/p/original/sKAt7d1xAHMMAhTKsxvWK8hqBKD.jpg
129514,Anniversary Anyway,어쨌든 기념일,“Anniversary Anyway” is a Naver V original web drama that tells the story of six teenagers who are experiencing first love as they each get ready to celebrate an anniversary.,2019-05-21,2019-07-05,Ended,1,14.0,7.0,Drama,KR,ko,NAVER TV,,2.8,6,0.6092,"Yang Hong-seok, Kim Na Yun, Min-seo",school,https://image.tmdb.org/t/p/original/nJNrQeq5b2Fr4812dt5a7DIIu7J.jpg,https://image.tmdb.org/t/p/original/pQyqzqVyK5yc9I0hWqoG5O5aMBK.jpg
252888,Forever Love,죽도록 사랑해,"Set in the 70's, it shows the eternal love of a woman for her deceased husband.",2003-03-01,2003-03-01,Ended,1,1.0,,Drama,KR,ko,MBC,MBC,0.0,0,0.6098,"Jang Shin-young, Lee Hoon, Lee Jin-woo",1970s,,
87116,Your Imagination Becomes Reality,당신의 상상은 현실이 된다,"A ""will-they-won't-they"" relationship (ssum) of a person who hasn't dated in 20 years. Your imagination becomes reality? Even in a beginning-of-the-semester party? There's always a person who ruins the atmosphere in college beginning-of-the-semester parties, but there are also campus romances (Please)! Will Soram's imagination finally become reality?",2018-11-02,2018-12-21,Ended,1,8.0,8.0,Drama,KR,ko,YouTube,"Ykycky Studio, Studio Dial, Pladi TV",4.0,3,0.5965,"Oh Se-young, Kim Do-hoon, Jin Ho-eun","romance, school, college life",https://image.tmdb.org/t/p/original/jyqlPzAFhKlF0mawCUZwEJCroay.jpg,https://image.tmdb.org/t/p/original/p8flk36Kiia1OXVx7u5aLWlbEhc.jpg
197630,시월의 어느 멋진 날에,시월의 어느 멋진 날에,,2014-02-01,2014-02-02,Ended,1,2.0,,Drama,KR,ko,SBS,,0.0,0,0.5858,"Lee Duck-hwa, Kim Hae-sook, Lee Tae-hwan","miniseries, bucket list",https://image.tmdb.org/t/p/original/paHdWidLgtDZfU2g7kZoStkaP5K.jpg,
206238,Walk to Kwangya,광야로걸어가,The following web drama borrows settings and names from SMCU:aespa Universe.,2022-07-19,2023-08-18,Ended,2,8.0,12.0,Drama,KR,ko,YouTube,SM Entertainment,0.0,1,0.7205,"Lee Seung-gyu, Kim Ji-woo, Hur Hyun-jun","romance, advertisement",https://image.tmdb.org/t/p/original/tNNj9OQJ9AWtNgWJr2zZJnW9IUt.jpg,
95323,Mon ChouChou Global House,연남동 글로벌하우스,"It tells the work and love story of 6 men and women from all over the world living in a luxurious global share house in Seoul in YeonNamDong, and their stories of life, love, and friendship.",2019-11-10,2020-01-26,Ended,1,12.0,60.0,"Drama, Comedy",KR,ko,"SBS, V LIVE",,5.0,2,0.8243,"Lee Dae-hwi, Kang Min-ah, Christian Burgos","love triangle, boarding house, break-up, shared house, cohabitation, web series, student, child raised by grandmother, settling in korea",https://image.tmdb.org/t/p/original/ruXCOkiuPEBLynho1M6QGYhXRB5.jpg,https://image.tmdb.org/t/p/original/7GVJH2u5PEIIivWIMbfzJz7lyju.jpg
18513,Single Dad in Love,싱글파파는 열애중,"Kang Poong-ho is a pest exterminator by day and a K-1/mixed martial arts fighter by night. He is a single father raising his 7-year-old son Kang San after the boy's mother, his first love Yoon So-yi, abandoned them to pursue her ambition of becoming a pianist. Despite life's trials, Poong-ho never loses his optimism and sense of humor.

He meets and falls in love with Jeon Ha-ri, a bright and bubbly medical student from a wealthy family. An obstacle to their romance arises when they learn that Ha-ri's soon-to-be stepmother is none other So-yi and that it was Ha-ri's surgeon father Jeon Ki-suk who sponsored her piano studies abroad. As So-yi re-enters their lives, San is diagnosed with a brain tumor. Poong-ho is willing to go to any lengths to save his beloved son.",2008-02-18,2008-02-18,Ended,1,1.0,,Drama,KR,ko,KBS2,Raemongraein,2.9,7,0.7916,"Lee Du-il, Kang Sung-yeon, Huh Yi-jae",,https://image.tmdb.org/t/p/original/7AvbsqaV9kbfHhOyUIVj4O1OH4e.jpg,
46590,Hyunhaetan Marriage War,된장군과 낫토짱의 결혼전쟁,"Hyunhaetan Marriage War is co-production between South Korea and Japan. Dae-cheon and Takako are lovers who decide to get married. However, Dae-cheon's father, who is a fishing boat captain, dislikes the Japanese while Takako's father has an unfavorable opinion of Korea. So Dae-cheon teaches Takako how to talk in a heavy, folksy Korean accent and tells her to limit what she says to his father to only four words. He then introduces Takako to his father under the name ""Choi Do-ja"", which is a girl's name in Korea. Thinking that Takako is Korean, his father approves of their marriage. But later on, Dae-cheon's father learns that Takako is Japanese and becomes infuriated.",2010-02-27,2010-02-28,Ended,1,2.0,,"Drama, Family",KR,ko,MBC,,4.0,1,0.5875,"Lim Ju-hwan, Akiba Rie, Baek Il-seob",,https://image.tmdb.org/t/p/original/lrf1MrCSw5ZriVwiZ0L6TWLEGu2.jpg,
208594,Girlfriend Project Day 1,오늘부터 여자친구,"Hee Ram and Ga In met in a general education class, Psychology of Love and Sex class. In this class, students have to perform a dating mission as a mock couple. A hard-working student Hee Ram and an easy-goer Ga In don't quite get along with each other from their first meeting.",2022-08-19,2022-09-02,Returning Series,2,4.0,7.0,Drama,KR,ko,YouTube,Red Q,7.4,9,0.7458,"Park Hyun Woo, Bing Hye-jin","girlfriends, girls love",https://image.tmdb.org/t/p/original/dVb9EeVCMLuehn4srSn1BTOqVKF.jpg,https://image.tmdb.org/t/p/original/uuKl6temtl21fTraAjWIbStIC5b.jpg
129742,Our First Seventeen,첫번째 열일곱,"A pure, harmless, no-MSG teen drama depicting the growth process of high school cover song club friends meeting each other and finding their dreams.",2021-07-07,2021-08-07,Ended,1,10.0,10.0,Drama,KR,ko,YouTube,RED DOOR STUDIO,2.0,1,0.6456,"Choi Ji-su, Kwon Tae Eun, Park Chae-rin","friendship, romance, music",https://image.tmdb.org/t/p/original/tWkkIirrUf3gs5vj3tAVfsTlRny.jpg,https://image.tmdb.org/t/p/original/zf4Mx6n118471HPLZxnL6hCbC7T.jpg
128139,Yeonnam Family,연남동 패밀리,"The father of Joo Dong, Joo Nam, and Joo Yeon plans to give all his accumulated fortune back to society, except for the three story house, whose price has skyrocketed. He promises to leave the house to the one who gets married first.",2019-11-22,2019-12-14,Ended,1,8.0,,Drama,KR,ko,,,7.0,1,0.722,"Chae Seo-jin, Na In-woo, Kang Sung-min",,https://image.tmdb.org/t/p/original/6CUrK9oFG40mXOMQzdwWT7Rinsy.jpg,https://image.tmdb.org/t/p/original/vQznSB4e8qLrhoQhk66ueh0pFm5.jpg
135594,Don't Worry Apricot,돈워리살구,"Depicting the story of elementary school student Gye Sal Gu, who is always short of pocket money. One day, a magical bankbook with money falls from the sky.",2021-08-27,2021-09-24,Ended,1,5.0,20.0,Drama,KR,ko,Tooniverse,TVING,2.0,1,0.5648,"Seo Eun-sol, Kim Do-Hye, Kim Dam-ho","elementary school, school, miniseries",https://image.tmdb.org/t/p/original/khJzNkRD2av3WZ3vo87xYawjnKl.jpg,
213071,O'PENing: Flavor of Your Voice,목소리를 구분하는 방법 - O′PENing,"Jang Do Wan works as a dubbing director. He is excellent at his job, but he is not as good when it comes to having a romantic relationship. He is unable to express his feelings to women that he likes. He subscribes to the YouTube channel Naholro Nyangdok.

Meanwhile, Eun Da Hae works as a voice actress. She runs the YouTube channel Naholro Nyangdok. When Eun Da Hae falls in love with a man, she doesn’t hesitate to express her feelings to that person. She begins to work with Jang Do Wan and falls in love with him. She informs him that she liked him from the first moment that they met.",2022-07-08,2022-07-08,Returning Series,1,1.0,95.0,Drama,KR,ko,,Studio Dragon,0.0,0,0.5692,"Lee Hong-nae, Choi Hee-jin, Hong Seo-hui",,https://image.tmdb.org/t/p/original/eH90oe46SAjedjfAoQWFxCH8TKX.jpg,https://image.tmdb.org/t/p/original/aekwvNekFHtNHm46UqlBNLi3sT2.jpg
128992,Everybody Say Kimchi,모두 다 김치,"A housewife who put all her hopes on her husband is abandoned by him. Her entire life is shattered to the core. Despite the betrayal of her husband and the subsequent hardships she encounters as a divorcee, she starts a Kimchi business to start anew. A success story of a housewife who overcomes her pain and anguish.",2014-04-07,2014-04-07,Returning Series,1,1.0,40.0,Drama,KR,ko,MBC,,2.0,1,0.6939,"Kim Ji-young, Kim Ho-jin, Won Ki-jun","infidelity, divorce, evil stepmother, secret",https://image.tmdb.org/t/p/original/u1XDFzZe1LVOlVCxONecPLL8UvA.jpg,https://image.tmdb.org/t/p/original/MCIFqnnj432yI09aaxf9GAt3tF.jpg
79639,Dangwon Office,단짠 오피스 (파일럿),The 'Dangwon Office' is a real restaurant drama featuring stories about her work and love in her 30s who are working in the office,2018-05-18,2018-05-25,Returning Series,1,2.0,60.0,Drama,KR,ko,MBC every1,,0.0,0,0.6023,"Shin So-yul, Song Jae-hee, Yeon Jun-seok",,https://image.tmdb.org/t/p/original/oPVcTIByRfax7hmHQZ7LqtvGBbw.jpg,
248573,Travelogue,여행담,The reason why we took the train.,2019-02-13,2019-02-27,Ended,1,3.0,19.0,Drama,KR,ko,YouTube,Univ 20,4.0,1,0.7245,,"romance, travel, train, homecoming, healing",https://image.tmdb.org/t/p/original/nCRyVastk0dIoHeQvTbGpqwL6dZ.jpg,https://image.tmdb.org/t/p/original/tbw5aOWod4EZx7ebFW8poSKIYl0.jpg
217871,The Girl's Double Life,남다른걸,"A girl who lies the biggest lie of her life to protect her first love.

A boy who doesn't recognize her like that of her and waits for the day when she will become an idol of her own dream.

What is this unfamiliar feeling that rises between the two as they solve an unexpected crisis together?",2021-02-18,2021-04-08,Ended,1,8.0,24.0,"Drama, Comedy",KR,ko,YouTube,YouTube,5.5,2,0.5785,"Hyein, Bae Min-jun, Byun Hong-jun","romance, cross dressing, identity swap, hidden identity, teenage romance, k-pop, childhood sweethearts, boy group, idol",https://image.tmdb.org/t/p/original/5BwSSjYDa9j0Y88o1XmESlwcTOe.jpg,https://image.tmdb.org/t/p/original/bkv9DVqhRSQK5BouPVEmniN5GxH.jpg
156962,To.Two,투투,To.two is an extremely popular social media app with a catch; you can only get in based on invite. This web drama explores how this app creates social barriers between the students based on who can access the invite.,2021-12-17,2022-02-17,Ended,1,8.0,15.0,Drama,KR,ko,,TVING,5.8,4,0.8838,"Lee So-hee, Son Jung-hoon, Son Byeong-hoon","anti hero, high school, romance, psychological thriller, high school student, social media, psychological, slight romance, antihero, student, suspense",https://image.tmdb.org/t/p/original/b92bJ6t1EgFYJ0eimD3fD1OzRbD.jpg,https://image.tmdb.org/t/p/original/gWRyLGDvRzGgb3H4tKIucktqFGJ.jpg
92636,The One & Only,원 & 온리,"Our hero suddenly rises from a coma. He has no idea who or where he is. All he has are the keys to his 2012 Toyota Camry. When he gets inside, something triggers a flood of images from his past. Then, when he uses the Camry's Entune system, a key memory sets him on his journey.",2011-10-12,2011-10-12,Ended,1,1.0,4.0,Drama,KR,ko,YouTube,,3.0,1,0.5808,"Seol Yoon, Lee Min-ho, Jin Ye-sol","romance, advertisement",https://image.tmdb.org/t/p/original/xCVIWP7agwhuqcfkftZiO9TpfJM.jpg,https://image.tmdb.org/t/p/original/mcnEa32nVW9WgHFjK3BDyhSMe8D.jpg
274074,Blue Complex,블루 콤플렉스,"After leaving diving behind due to a traumatic experience, Im Pa Rang, a former silver medalist, joins the university swimming team. There, he finds himself caught in a complex journey of love and self-discovery with two men, Tae Min and Yu Bin.",2024-10-10,2024-10-10,Ended,1,40.0,,Drama,KR,ko,,,8.0,2,0.7596,"Ko Ho-jung, Ahn Jung-hun, Cha Jae-hoon","depression, romance, swimmer, swimming team, boys' love (bl)",https://image.tmdb.org/t/p/original/kGEgY9lh4PsG21Bwn7xm1xgoCeF.jpg,https://image.tmdb.org/t/p/original/2TnCCQmzipbuu63fSEXYT9A6ADb.jpg
157652,My One and Only,당신뿐이야,"A drama that draws the love of Ki Woon Chan, a high school-graduate struggling to find a job and Na Moo Goong Hwa, the only daughter of an amazingly rich family and the conflicts and reconciliation of their families.",2011-11-07,2011-11-07,Ended,1,1.0,40.0,"Drama, Family",KR,ko,KBS1,KBS,4.0,1,0.7816,"Seo Jun-young, Han Hye-rin, Park Jung-ah",,https://image.tmdb.org/t/p/original/qbmqlXcpWfkKTrCVEgo4kSgXnX9.jpg,
68804,Cat Chef,고양이띠 요리사,"The story of a Korean cuisine chef, Yeo Moon Joon who runs a restaurant in Vietnam. The drama introduces various recipes that are as sweet as the romantic love story of the young and talented chef and his beautiful lady customer with incredibly sensitive palate.",2016-11-21,2016-12-27,Ended,1,12.0,40.0,Drama,KR,ko,Olive,,5.0,1,0.5733,"Jo Hye Jin, Lee Ki-woo, Kim So-ra",,https://image.tmdb.org/t/p/original/hMRKYnCCJfcAD5u7VBGTIlHEATB.jpg,https://image.tmdb.org/t/p/original/l5Q7BvWPncRmu36yr6mxJxbcbL8.jpg
87425,Loss Time Life: The Second Chance,로스타임 라이프 : 더 라스트 찬스,"So-jin was Yoo-geon's childhood friend and first love. They meet again as she becomes one of his teachers in high school. After he suddenly dies, Yoo-geon is given a second chance in the form of thirty hours during which he finds the meaning of love. Based on the Japanese drama, ""Loss Time Life"" aired in 2008.",2019-02-13,2019-02-13,Ended,1,2.0,,Drama,KR,ko,MBN,,1.2,4,0.543,"Song Yu-vin, Kwon Min-a, Kim Jin-woo","time travel, second chance",https://image.tmdb.org/t/p/original/ny9VKnOlOwyDViMNH0BlqkGJ4x0.jpg,https://image.tmdb.org/t/p/original/vOsQCGbUJ3E948aEkZIggI705VR.jpg
203016,Shadenfreude,불행을 사는 여자,"A psychological drama depicting the cracks in the relationship between Cha Seon-joo, a good person, a kind wife, and a great novelist who is filled with life and favored by everyone, and her close sister Jeong Soo-yeon, who has lived a life filled with unfortunate things like poison as he enters under her roof.",2022-06-02,2022-06-02,Ended,1,1.0,70.0,Drama,KR,ko,,"JTBC, SLL",0.0,0,0.5833,"Wang Bit-na, Baek Eun-hae, Kim Jae-chul",,https://image.tmdb.org/t/p/original/utBQefcIiiNX6lmftwjh82YA1ux.jpg,
83311,Oasis,사막의 샘,"Fleeing an arranged marriage to a man she doesn't love, In-hee meets Gi-hyun, an aspiring musician whose most prized possession is his late father's saxophone. In-hee and Gi-hyun cross paths over the years and slowly fall in love. In-hee ends up in the radio business working for Young-jin, a Korean national who supports the Japanese government in its occupation of Korea. As Gi-hyun s musical career begins to take off, he discovers that Young-jin is the same man who murdered his father many years before. As the tension builds, Gi-hyun is suspiciously sent to work hard labor at a coal mine in Japan. Upon the Japanese defeat in World War II, Gi-hyun returns home, full of revenge, to find his life turned upside down.",2003-12-17,2003-12-17,Returning Series,1,,60.0,Drama,KR,ko,MBC,MBC,6.0,2,0.5709,"Sin So-mi, Jang Shin-young, Song Il-gook",romance,https://image.tmdb.org/t/p/original/bheYqSalWbTCrGBkiKlz37dQw5i.jpg,
197662,Broke Rookie Star,짠내아이돌,A growing comedy drama depicting the salty daily life of an idol who suffers from hardships despite rising to stardom.,2022-04-15,2022-06-17,Ended,1,10.0,18.0,"Comedy, Reality, Drama",KR,ko,YouTube,YouTube,1.0,1,0.5325,"Lee Sang, Timothee Anzardi, Park Min-hyuk",,https://image.tmdb.org/t/p/original/rHgvA2s9ZDZh8DZoN6fRmAvsvQv.jpg,
199322,OK Family,옥이네,,2015-01-01,2015-01-02,Ended,1,2.0,,Drama,KR,ko,KBS2,,2.0,3,0.5633,"Ryu Hwa-young, Jung Eun-pyo, Song Young-gil","sitcom, comedy of situation",https://image.tmdb.org/t/p/original/ysuC2xO7V7537bHbNTir63ncZrG.jpg,
5510,Wedding,웨딩,"Wedding is an 18-episode South Korean television drama that aired on KBS2 in 2005. The series explores the relationship of a newly wed couple, showing how two people, who met and married through an arranged matchmaking, slowly develop a relationship and learn what it means to be married. Some of the issues explored include what is the most important thing in a marriage, trust and honesty between a couple, how past relationships affect present, and the role of family in a relationship. Unlike other dramas written by Oh Soo-yeon, which focused on people falling in love by fate or destiny, this one is about two people with very different personalities, values, and backgrounds, and seeing how they learn to love one another despite all of their differences.",2005-08-23,2005-10-25,Ended,1,18.0,70.0,Drama,KR,ko,KBS2,,6.5,2,0.5231,"Jang Na-ra, Myung Se-bin, Ryu Si-won",,https://image.tmdb.org/t/p/original/wr6rxl6ZE2g9FgQxakmZ7qV3Ttp.jpg,
86359,Father's House,아버지의 집,"The story revolves on the life of Kang Man Ho, who had a one-night stand with a pianist, Lee Hyun Jae. But because he needs to serve some time in prison, it wasn't until he got released that he realizes he had become a father; the mother has dropped off the boy with his closest relations (with a man that is like a father figure to Choi) and headed back home to the U.S. Although he didn't feel an immediate love for his son, the bond is solidified when both survived a bus crash, and after that near-death experience, he became determined to be a loving father",2009-12-28,2009-12-28,Ended,1,2.0,60.0,Drama,KR,ko,SBS,Seoul Broadcasting System,5.0,1,0.4335,"Moon Jeong-hee, Choi Min-soo, Kim Soo-hyun",,https://image.tmdb.org/t/p/original/b7GWYwSlsfDNOdyBsZJHoBIdPSu.jpg,https://image.tmdb.org/t/p/original/ssJmhv3Gm093PclRPSGHUqDFMMi.jpg
261739,Seoul Blues,서울블루스,"A love triangle, hidden pasts, and the return of an old flame... Where will the love of three friends lead? As Min Ji, Dae Yeong, and Jeong Ha meet again after a long time, memories of a past kiss resurface, creating a strange tension. Amidst crossed confessions and love, hearts are wounded, and the sudden appearance of an unexpected character complicates their relationships further. Jealousy, misunderstandings, and betrayal shake their love—will they be able to find true happiness?",2024-08-18,2024-12-14,Ended,2,16.0,10.0,Drama,KR,ko,"YouTube, Heavenly",SUKFILM,10.0,1,0.5116,,"romance, boys' love (bl)",https://image.tmdb.org/t/p/original/xjzZmPaKh5r8rOcM5sWGzbUdAjN.jpg,https://image.tmdb.org/t/p/original/7FoD3TKvxAL8uCiw4OEbAW9fbTq.jpg
135282,Delivery,딜리버리,"The web drama revolves around delivery girl Kwak Doo Shik who is well-versed in martial arts. She teams up with Do Ki Hwan, the delivery agency manager, in order to find her mother. In the process, they run into conspiring aliens who have invaded Earth.",2021-10-17,2021-12-05,Ended,1,8.0,8.0,"Comedy, Drama, Action & Adventure, Sci-Fi & Fantasy",KR,ko,,,4.5,2,0.5189,"Cho Mi-yeon, Z.flat, Lee Tae-vin",,https://image.tmdb.org/t/p/original/40T7tqiMthy9nTFBCL0DK96BLsL.jpg,
30961,Star's Echo,별의 소리,"The story is centered on the love between a musically gifted South Korean man, Sung-jae Jo Hyun Jae, and a Japanese woman, Misaki Nakagoshi Noriko. Misaki, who feels guilty over her boyfriend's death, is transferred to Korean and meets Seong-jae who helps her cure her wounds of the past memories with love.",2004-01-30,2004-01-30,Ended,1,2.0,50.0,Drama,KR,ko,MBC,,6.5,2,0.5114,"Jo Hyun-jae, Noriko Nakagoshi, Lee Da-hae","musician, romance, guilt, interracial friendship",https://image.tmdb.org/t/p/original/wuvt6wLgoa2JjfdV0Bcd1HDNZVg.jpg,https://image.tmdb.org/t/p/original/uhzxwbB980oXT1i8qRqLz0x1Zhi.jpg
132536,Mokkoji Kitchen,모꼬지 키친,"A sweet and salty love recipe drama that revolves around chef Moo Young, who runs a one-person fusion Korean restaurant, and college student Ro In, who knows all the delicious restaurants. The two fatefully become intertwined in each other’s lives and end up sharing food to fill their hearts.",2021-09-06,2021-11-01,Ended,1,9.0,,Drama,KR,ko,,,5.1,7,0.8892,"Gongchan, Nam Kyu-hee, Jeong Soo-hyun",,https://image.tmdb.org/t/p/original/3Cik6gteOmTlZ9EM8t8i5l5oqUo.jpg,https://image.tmdb.org/t/p/original/sIEfltMYjg2C0pRgEvLHVZe6Esf.jpg
252038,Their Perfect Day,그녀들의 완벽한 하루,It shows the hidden side of mothers in Gangnam who put all of their efforts into their children. The story is told from four different points of view from four of the mothers. ~~ Inspired by the real case of missing children from a luxury kindergarten in Gangnam.,2013-02-17,2013-02-17,Ended,1,1.0,70.0,Drama,KR,ko,,,4.0,1,0.5879,"Song Sun-mi, Shin Dong-mi, Byeon Jung-su",,https://image.tmdb.org/t/p/original/wVWUwKq6Hunn7nk14AOe18oAIWF.jpg,
88802,Dream of 400 Years,사백년의 꿈,"Kang Hee Sun is a professor at the Hanbaek Medical School who is called in when Jo Hyun Min, the owner of a traditional Korean house, finds a mummy preserved in a small room in the barn which was previously sealed off. The two of them feel a strange sense of recognition at their first meeting, which they put down to instant attraction until the series of bizarre occurrences that followed lead them to suspect that they may actually be deeply connected to the mummy's past. Hee Sun and Hyun Min's investigation reveals the tragic story of a pair of lovers who were torn apart 400 years ago, with a resulting misunderstanding spawning a centuries-long hatred.",2011-03-27,2011-04-03,Ended,1,2.0,68.0,Drama,KR,ko,KBS2,,0.0,1,0.5701,"Kim Byung Chan, Heo Jae-ho, Ryu Tae-joon","professor, investigation, reincarnation, romance, misunderstanding",https://image.tmdb.org/t/p/original/vm9jbVIgshHqIGsgBBhCnK5gzmd.jpg,https://image.tmdb.org/t/p/original/4YDAljNEOJ1wGjlvayvvDPPx5rN.jpg
44717,Suspicious Family,수상한 가족,"A comedic family drama about the director of a postnatal care center whose 4 children fight over the right to inherit their father's insurance money. However, they soon find out that only one of them is his biological heir.",2012-05-09,2012-05-30,Ended,1,16.0,60.0,"Drama, Comedy, Family",KR,ko,MBN,MBN,10.0,1,0.6319,"Kim Sung-Su, Han Go-eun, Park Sang-myeon",,https://image.tmdb.org/t/p/original/6yTWcvgl1bc0dCPn7DWAa1NXaS7.jpg,https://image.tmdb.org/t/p/original/fSboacaXDSRIgou0kCKcomdmUEc.jpg
272091,My Damn Business,마이 댐 비즈니스,"Facing the company's crisis, Team Leader Han and Assistant Manager Yun, the last members of Sales Team 2, navigate their remaining days together as a small incident begins to alter their dynamic.",2024-10-05,2024-11-16,Ended,1,7.0,10.0,Drama,KR,ko,YouTube,GND Studio,6.4,5,0.5578,"Jung Jae-bin, Jeon Yu-bin, Hwang Min-hwan",boys' love (bl),https://image.tmdb.org/t/p/original/fFuASAEtiiPoQSSw69QmWx4DLQI.jpg,https://image.tmdb.org/t/p/original/peVeBAfqQctWffTbyHVUT00BYZN.jpg
134387,High! Touch,하이!터치,"""High! Touch"" is a child's dream come true high-teen web drama at the crossroads of life in the winter of the a 19 year-old, and is an interactive web drama with different ending at the choice of viewers.",2021-02-19,2021-04-23,Ended,1,10.0,5.0,"Comedy, Drama",KR,ko,"YouTube, NAVER TV, vLive",,0.0,1,0.5848,"Han Ji-hyo, Seo Sung Hyuk, Jung Joon Sung",,https://image.tmdb.org/t/p/original/kCvejMDgKyQbzynIKnvyjzaoHGT.jpg,
46568,Couple Breaking,커플브레이킹,"Park Han Byul and Park Kwang Hyun star in this bubbly drama about a committed couple who realize they might not belong together at all. Jeong-seok and Yeo-kyung have been dating for years. Jeong-seok is uncultured and poor, while Yeo-kyung is polished and rich. They both begin to feel dissatisfied, and then they both meet someone else. Can true love overcome habit? Couple Breaking is a light-hearted four-episode mini about romantic switcheroos.",2007-09-27,2007-09-28,Ended,1,4.0,51.0,Drama,KR,ko,OCN movies,Olive Nine,1.8,4,0.7205,"Park Kwang-hyun, Park Han-byul, Ji-suk Kim","romance, relationship",https://image.tmdb.org/t/p/original/as5r4xb6QhJs2hAt2iO3iJzogej.jpg,https://image.tmdb.org/t/p/original/1bK0VjhrzPRhRQXP8irOuShlveP.jpg
154248,Timing,타이밍,,2020-04-19,2020-04-26,Ended,1,4.0,12.0,"Soap, Drama",KR,ko,JTBC,,4.0,1,0.5315,"Han Bo-reum, Yoon Jong-hoon, Nam Young Joo","amnesia, romance, flashback, web series, friends to lovers",https://image.tmdb.org/t/p/original/25UT3BRKRV0dKhQtUPBnbSoPm2b.jpg,https://image.tmdb.org/t/p/original/pBORvsJRd9jT9Auh3EeKghwzyUc.jpg
73097,Single Wife,싱글 와이프,"A woman prepares for her remarriage to the perfect man, a second generation chaebol, but in the midst of those proceedings, she realizes that her divorce from her ex was never legally finalized. She has to lead a double life, leading both men on until things are settled. However, her ex-husband-to be is involved in an accident and develops amnesia, completely forgetting that they're no longer a married couple.",2017-08-23,2017-09-03,Ended,1,12.0,45.0,"Comedy, Drama",KR,ko,"Dramax, UMAX",,3.8,11,0.5553,"Uhm Hyun-kyung, Sung Hyuk, Kwak Hee-Sung",romance,https://image.tmdb.org/t/p/original/l1ZmGu2P4Nlf0tZ1ttWPRAlpb5a.jpg,https://image.tmdb.org/t/p/original/zpDaalkcU9ExSMc5Tcw2GrcYPzB.jpg
32850,Love Me When You Can,있을 때 잘해!!,"Love Me When You Can is a 2006 Korean Romantic TV Series directed by Jang Geun Soo and Kim Woo Sun. It first aired on July 17, 2006 and ended on March 9, 2008 after 169 episodes.",2006-07-17,2006-07-17,Returning Series,1,1.0,,Drama,KR,ko,MBC,,0.0,0,0.5276,"Ha Hee-ra, Kim Yun-seok, Byun Woo-min",,,
251936,Lovehollic Project,Lovehollic Project,,2005-01-21,2005-01-21,Ended,1,1.0,68.0,Drama,KR,ko,,MBC,0.0,0,0.4231,"Kwon Oh-joong, Heo Yeong-ran, Ha Jung-woo",,,
68425,Women's Secret,여자의 비밀,Ji-Yoo has a bright and pure personality. She has to be strong to take revenge for her father’s death and to take her child back.,2016-08-28,2016-08-28,Returning Series,1,1.0,,Drama,KR,ko,KBS2,DK E&M,5.5,2,0.6012,"So I-hyeon, Oh Min-suk, Kim Yoon-seo",,https://image.tmdb.org/t/p/original/2rRgZVOppRkJMNarbJAvgRqtsV0.jpg,https://image.tmdb.org/t/p/original/5nD9OM4H1GcgdoLWOwLdgM4X1hK.jpg
197465,그래도 좋아!,그래도 좋아!,,2007-10-01,2007-10-01,Returning Series,1,1.0,,Drama,KR,ko,MBC,,0.0,0,0.5174,,,https://image.tmdb.org/t/p/original/2QajDZfFKg45oHNHqs9dKltRRfH.jpg,https://image.tmdb.org/t/p/original/hqnzQcrcPtC7pwPaByhyCvqKQ9K.jpg
158949,나만의 당신,나만의 당신,,2014-01-20,2014-02-17,Ended,1,121.0,,Drama,KR,ko,,,0.0,0,0.5324,"Lee Min-young, Jeong Seong-hwan",,https://image.tmdb.org/t/p/original/uBVjVxGd7pN2bIqp4lqrgHdqDmI.jpg,https://image.tmdb.org/t/p/original/GoR8T48z3EdekjLFBxECCyBgmv.jpg
